sampleDate	variant	LocationID	LocationName	sample_id	sample_date	value	week	year	kw
2021-12-26	B.1.617.2	ATTP_4-40922001	Oberes Kremstal	CoV_21567_S105815	2021-12-26	0.97547	51	2021	51/2021
2021-12-26	BA.1	ATTP_4-41116001	Perg und Umgebung	CoV_21600_S105696	2021-12-26	0.83499466692524	51	2021	51/2021
2021-12-26	B.1.617.2	ATTP_4-41116001	Perg und Umgebung	CoV_21600_S105696	2021-12-26	0.164995636575196	51	2021	51/2021
2021-12-26	B.1.617.2	ATTP_4-41225001	Ried und Umgebung	CoV_21563_S105795	2021-12-26	0.480733030992801	51	2021	51/2021
2021-12-26	BA.1	ATTP_4-41225001	Ried und Umgebung	CoV_21563_S105795	2021-12-26	0.519261177042971	51	2021	51/2021
2021-12-26	B.1.617.2	ATTP_4-41422001	Schärding und Umgebung	CoV_21570_S105805	2021-12-26	0.89201	51	2021	51/2021
2021-12-26	B.1.617.2	ATTP_4-41703001	Ager-West	CoV_21562_S105808	2021-12-26	0.552419723124698	51	2021	51/2021
2021-12-26	BA.1	ATTP_4-41703001	Ager-West	CoV_21562_S105808	2021-12-26	0.447573752952075	51	2021	51/2021
2021-12-26	BA.1	ATTP_4-41812001	Welser Heide	CoV_21559_S105816	2021-12-26	0.416590647285609	51	2021	51/2021
2021-12-26	B.1.617.2	ATTP_4-41812001	Welser Heide	CoV_21559_S105816	2021-12-26	0.583402694082474	51	2021	51/2021
2021-12-26	B.1.617.2	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl	CoV_21589_S105765	2021-12-26	0.691229652173096	51	2021	51/2021
2021-12-26	BA.1	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl	CoV_21589_S105765	2021-12-26	0.308760954715811	51	2021	51/2021
2021-12-26	B.1.617.2	ATTP_4-40703001	Wolfgangsee-Ischl	CoV_21564_S105783	2021-12-26	0.71542905815327	51	2021	51/2021
2021-12-27	BA.1	ATTP_3-11	ARA AWV Schwechat	CoV_21615_S105817	2021-12-27	0.728956754557754	52	2021	52/2021_1
2021-12-27	B.1.617.2	ATTP_3-11	ARA AWV Schwechat	CoV_21615_S105817	2021-12-27	0.271033784614802	52	2021	52/2021_1
2021-12-27	B.1.617.2	ATTP_3-403	ARA Mödling	CoV_21614_S105755	2021-12-27	0.86195	52	2021	52/2021_1
2021-12-28	BA.1	ATTP_6-M3409760R0	RHV Leoben, Stadtgemeinde Leoben ARA Leoben 11/974	CoV_21575_S105814	2021-12-28	0.539799509161029	52	2021	52/2021
2021-12-28	B.1.617.2	ATTP_6-M3255142R0	Stadtgemeinde Weiz ARA Weiz 17/547	CoV_21605_S105767	2021-12-28	0.779827520883324	52	2021	52/2021
2021-12-28	B.1.617.2	ATTP_6-M3453257R0	AWV Leibnitz-Wagna-Kaindorf ARA Wagna Leibnitz 10/1088	CoV_21576_S105708	2021-12-28	0.868088010844938	52	2021	52/2021
2021-12-28	BA.1	ATTP_6-M3453257R0	AWV Leibnitz-Wagna-Kaindorf ARA Wagna Leibnitz 10/1088	CoV_21576_S105708	2021-12-28	0.131902509313944	52	2021	52/2021
2021-12-28	BA.1	ATTP_6-M3255142R0	Stadtgemeinde Weiz ARA Weiz 17/547	CoV_21605_S105767	2021-12-28	0.220163458242373	52	2021	52/2021
2021-12-28	B.1.617.2	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_21571_S105794	2021-12-28	0.837967392731844	52	2021	52/2021
2021-12-28	B.1.617.2	ATTP_6-M3631054R0	EMREG_BE_WV Gratkorn-Gratwein	CoV_21602_S105801	2021-12-28	0.91478	52	2021	52/2021
2021-12-28	BA.1	ATTP_6-M3646738R0	WV Mürzverband ARA St. Marein/ Mürz III 2/669	CoV_21603_S105790	2021-12-28	0.434180224698149	52	2021	52/2021
2021-12-28	B.1.617.2	ATTP_6-M3646738R0	WV Mürzverband ARA St. Marein/ Mürz III 2/669	CoV_21603_S105790	2021-12-28	0.565810451727192	52	2021	52/2021
2021-12-28	B.1.617.2	ATTP_6-M3647058R0	WV Mürzverband, Gde. Kapfenberg ARA Kapfenberg Mürz IV 2/827	CoV_21574_S105760	2021-12-28	0.91636	52	2021	52/2021
2021-12-28	B.1.617.2	ATTP_6-M3699458R0	Stadtgemeinde Murau ARA Murau 14/528	CoV_21607_S105818	2021-12-28	0.862	52	2021	52/2021
2021-12-28	B.1.617.2	ATTP_6-M3710856R0	AWV Feldbach-Mittleres Raabtal ARA Feldbach Raabau 4/435	CoV_21577_S105687	2021-12-28	0.89899	52	2021	52/2021
2021-12-28	B.1.617.2	ATTP_6-M3358117R0	AWV Leibnitzerfeld Süd ARA Strass 10/1414	CoV_21578_S105806	2021-12-28	0.94867	52	2021	52/2021
2021-12-28	B.1.617.2	ATTP_6-M3409760R0	RHV Leoben, Stadtgemeinde Leoben ARA Leoben 11/974	CoV_21575_S105814	2021-12-28	0.460193998259989	52	2021	52/2021
2021-12-28	B.1.617.2	ATTP_3-1022	ARA Guntramsdorf	CoV_21613_S105768	2021-12-28	0.84604	52	2021	52/2021
2021-12-28	BA.1	ATTP_3-34	ARA GV Abwasserbeseitigung Raum Bad Vöslau	CoV_23312_S107908	2021-12-28	0.373265191297824	52	2021	52/2021_1
2021-12-28	BA.1	ATTP_2-K1931629	ARA Klagenfurt	CoV_23293_S107954	2021-12-28	0.45587	52	2021	52/2021_1
2021-12-28	B.1.617.2	ATTP_2-K1931629	ARA Klagenfurt	CoV_23293_S107954	2021-12-28	0.52545	52	2021	52/2021_1
2021-12-28	BA.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_21585_S105690	2021-12-28	0.518638208327071	52	2021	52/2021_1
2021-12-28	B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_21585_S105690	2021-12-28	0.481354276266346	52	2021	52/2021_1
2021-12-28	B.1.617.2	ATTP_6-M3456527R0	AWV Oberes Sulmtal ARA Hollenegg 3/1994	CoV_21608_S105695	2021-12-28	0.9901	52	2021	52/2021
2021-12-28	BA.1	ATTP_6-M4343579	ARA Köflach-Gradnerbachtal 16/1143	CoV_21604_S105779	2021-12-28	0.17316	52	2021	52/2021
2021-12-28	B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_23282_S107939	2021-12-28	0.946560031791764	52	2021	52/2021_1
2021-12-28	BA.1	ATTP_8-Bregenz	Bregenz	CoV_23269_S107940	2021-12-28	0.10707	52	2021	52/2021_1
2021-12-28	B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_23269_S107940	2021-12-28	0.88499	52	2021	52/2021_1
2021-12-28	B.1.617.2	ATTP_6-M4343579	ARA Köflach-Gradnerbachtal 16/1143	CoV_21604_S105779	2021-12-28	0.819	52	2021	52/2021
2021-12-28	B.1.617.2	ATTP_3-34	ARA GV Abwasserbeseitigung Raum Bad Vöslau	CoV_23312_S107908	2021-12-28	0.626726994248562	52	2021	52/2021_1
2021-12-28	BA.1	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_23282_S107939	2021-12-28	0.0534300332820029	52	2021	52/2021_1
2021-12-28	BA.1	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_21571_S105794	2021-12-28	0.162023226581115	52	2021	52/2021
2021-12-30	BA.1	ATTP_8-Bregenz	Bregenz	CoV_23270_S107952	2021-12-30	0.20981	52	2021	52/2021_2
2021-12-30	B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_23283_S107951	2021-12-30	0.93648	52	2021	52/2021_2
2021-12-30	B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_23270_S107952	2021-12-30	0.78001	52	2021	52/2021_2
2021-12-30	BA.1	ATTP_3-430	ARA Tulln	CoV_21856_S105967	2021-12-30	0.752747973881944	52	2021	52/2021
2021-12-30	B.1.617.2	ATTP_3-757	ARA AV Lainsitz	CoV_21855_S105955	2021-12-30	0.94442	52	2021	52/2021
2021-12-30	BA.1	ATTP_3-10	ARA Hollabrunn	CoV_21857_S105979	2021-12-30	0.422151114781173	52	2021	52/2021
2021-12-30	B.1.617.2	ATTP_3-10	ARA Hollabrunn	CoV_21857_S105979	2021-12-30	0.577842003853565	52	2021	52/2021
2021-12-30	B.1.617.2	ATTP_3-108	ARA GAV Wieselburg	CoV_21861_S106318	2021-12-30	0.423519025183346	52	2021	52/2021
2021-12-30	B.1.617.2	ATTP_3-1127	ARA Abwasserreinigung im Waldviertel GmbH	CoV_21889_S105983	2021-12-30	0.99548	52	2021	52/2021
2021-12-30	B.1.617.2	ATTP_3-119	ARA GAV Raum Krems an der Donau	CoV_21845_S106316	2021-12-30	0.92753	52	2021	52/2021
2021-12-30	B.1.617.2	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp	CoV_21860_S106306	2021-12-30	0.95988	52	2021	52/2021
2021-12-30	B.1.617.2	ATTP_3-132	ARA AV Raum Korneuburg	CoV_21852_S106303	2021-12-30	0.468301442891289	52	2021	52/2021
2021-12-30	BA.1	ATTP_3-132	ARA AV Raum Korneuburg	CoV_21852_S106303	2021-12-30	0.53169229999124	52	2021	52/2021
2021-12-30	BA.1	ATTP_3-108	ARA GAV Wieselburg	CoV_21861_S106318	2021-12-30	0.576472233634321	52	2021	52/2021
2021-12-30	B.1.617.2	ATTP_3-330	ARA GV Horn für Abwasserbeseitigung	CoV_21858_S105991	2021-12-30	0.911356129830801	52	2021	52/2021
2021-12-30	BA.1	ATTP_3-52	ARA AV Anzbach-Laabental	CoV_21854_S106327	2021-12-30	0.110078236332235	52	2021	52/2021
2021-12-30	B.1.617.2	ATTP_3-52	ARA AV Anzbach-Laabental	CoV_21854_S106327	2021-12-30	0.889912326233237	52	2021	52/2021
2021-12-30	BA.1	ATTP_3-3	ARA Melk	CoV_21862_S106330	2021-12-30	0.75691	52	2021	52/2021
2021-12-30	B.1.617.2	ATTP_3-47	ARA AV An der Traisen	CoV_21842_S105989	2021-12-30	0.8612804732142	52	2021	52/2021
2021-12-30	B.1.617.2	ATTP_3-430	ARA Tulln	CoV_21856_S105967	2021-12-30	0.247243823210946	52	2021	52/2021
2021-12-30	BA.1	ATTP_3-47	ARA AV An der Traisen	CoV_21842_S105989	2021-12-30	0.138709955301167	52	2021	52/2021
2021-12-30	B.1.617.2	ATTP_3-424	ARA GAV Kleines Erlauftal	CoV_21890_S105995	2021-12-30	0.9706	52	2021	52/2021
2021-12-30	BA.1	ATTP_3-330	ARA GV Horn für Abwasserbeseitigung	CoV_21858_S105991	2021-12-30	0.0886343049376682	52	2021	52/2021
2022-01-01	BA.1	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_21875_S106296	2022-01-01	0.28967	52	2021	52/2021
2022-01-01	BA.1	ATTP_8-Dornbirn	Dornbirn	CoV_21877_S106320	2022-01-01	0.471008713337188	52	2021	52/2021
2022-01-01	B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_21879_S105960	2022-01-01	0.57686	52	2021	52/2021_3
2022-01-01	B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_21878_S106332	2022-01-01	0.624960413164754	52	2021	52/2021_3
2022-01-01	BA.1	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_21878_S106332	2022-01-01	0.375031466458785	52	2021	52/2021_3
2022-01-01	B.1.617.2	ATTP_8-Ludesch	Ludesch	CoV_21880_S105972	2022-01-01	0.61756	52	2021	52/2021
2022-01-01	BA.1	ATTP_8-Ludesch	Ludesch	CoV_21880_S105972	2022-01-01	0.31612	52	2021	52/2021
2022-01-01	B.1.617.2	ATTP_8-Meiningen	Meiningen	CoV_21876_S106308	2022-01-01	0.762979616306954	52	2021	52/2021
2022-01-01	BA.1	ATTP_8-Meiningen	Meiningen	CoV_21876_S106308	2022-01-01	0.237010391686651	52	2021	52/2021
2022-01-01	BA.1	ATTP_8-Bregenz	Bregenz	CoV_21879_S105960	2022-01-01	0.40886	52	2021	52/2021_3
2022-01-01	B.1.617.2	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_21875_S106296	2022-01-01	0.69014	52	2021	52/2021
2022-01-01	B.1.617.2	ATTP_8-Dornbirn	Dornbirn	CoV_21877_S106320	2022-01-01	0.528981317169461	52	2021	52/2021
2022-01-02	BA.1	Liechtenstein	Liechtenstein	CoV_21897_S105986	2022-01-02	0.31042	52	2021	52/2021
2022-01-02	BA.1	ATTP_1-00000010	Kläranlage Eisenstadt	CoV_21831_S106326	2022-01-02	0.555495720742379	52	2021	52/2021
2022-01-02	BA.1	ATTP_4-41812001	Welser Heide	CoV_21863_S105958	2022-01-02	0.510773360417876	52	2021	52/2021
2022-01-02	BA.1	ATTP_4-41703001	Ager-West	CoV_21866_S105994	2022-01-02	0.55736	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_4-41703001	Ager-West	CoV_21866_S105994	2022-01-02	0.39955	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_4-41123001	Machland-Ost	CoV_21892_S106310	2022-01-02	0.53688	52	2021	52/2021
2022-01-02	BA.1	ATTP_4-41123001	Machland-Ost	CoV_21892_S106310	2022-01-02	0.32602	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_4-40832001	Trattnachtal	CoV_21865_S105982	2022-01-02	0.409868591310349	52	2021	52/2021
2022-01-02	BA.1	ATTP_4-40832001	Trattnachtal	CoV_21865_S105982	2022-01-02	0.59012422003048	52	2021	52/2021
2022-01-02	BA.1	ATTP_4-40703001	Wolfgangsee-Ischl	CoV_21868_S106305	2022-01-02	0.558966098297863	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_4-40703001	Wolfgangsee-Ischl	CoV_21868_S106305	2022-01-02	0.441026478513581	52	2021	52/2021
2022-01-02	BA.1	ATTP_4-40702001	Hallstättersee	CoV_21873_S105981	2022-01-02	0.735164361004218	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_4-40702001	Hallstättersee	CoV_21873_S105981	2022-01-02	0.264826833155749	52	2021	52/2021
2022-01-02	BA.1	ATTP_4-40601002	Freistadt und Umgebung	CoV_21872_S105969	2022-01-02	0.500491402156747	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_4-40601002	Freistadt und Umgebung	CoV_21872_S105969	2022-01-02	0.49950181988247	52	2021	52/2021
2022-01-02	BA.1	ATTP_4-40404001	Braunau	CoV_21869_S106317	2022-01-02	0.539223505801837	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_4-40404001	Braunau	CoV_21869_S106317	2022-01-02	0.460770062006329	52	2021	52/2021
2022-01-02	BA.1	ATTP_3-77	ARA Gänserndorf	CoV_21888_S105971	2022-01-02	0.907944921182504	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_3-77	ARA Gänserndorf	CoV_21888_S105971	2022-01-02	0.0920455935902628	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_4-41812001	Welser Heide	CoV_21863_S105958	2022-01-02	0.489219384793964	52	2021	52/2021
2022-01-02	BA.1	ATTP_3-643	ARA AV Großraum Bruck an der Leitha - Neusiedl am See	CoV_21849_S105980	2022-01-02	0.46685008603384	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl	CoV_21885_S106319	2022-01-02	0.24826	52	2021	52/2021
2022-01-02	BA.1	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_21882_S105996	2022-01-02	0.5452	52	2021	52/2021
2022-01-02	B.1.617.2	Channel_Obergurgl	Kanal Teilgebiet Obergurgl	CoV_21896_S105974	2022-01-02	0.14361	52	2021	52/2021
2022-01-02	BA.1	Channel_Obergurgl	Kanal Teilgebiet Obergurgl	CoV_21896_S105974	2022-01-02	0.75471	52	2021	52/2021
2022-01-02	BA.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_21881_S105984	2022-01-02	0.73936	52	2021	52/2021_2
2022-01-02	B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_21881_S105984	2022-01-02	0.23682	52	2021	52/2021_2
2022-01-02	BA.1	ATTP_7-7930111	EMREG_BE_Hauptsitz AIZ Strass	CoV_22284_S106717	2022-01-02	0.773128241091037	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_7-7930111	EMREG_BE_Hauptsitz AIZ Strass	CoV_22284_S106717	2022-01-02	0.226862531603521	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_7-7513103	Kufstein	CoV_22283_S106705	2022-01-02	0.81905	52	2021	52/2021
2022-01-02	BA.1	ATTP_7-7101301	Innsbruck	CoV_22282_S106778	2022-01-02	0.52500154478857	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_7-7101301	Innsbruck	CoV_22282_S106778	2022-01-02	0.474991589484453	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_6-M3559298R0	Gde. St. Johann in der Haide ARA St. Johann i. d. H. 7/3393	CoV_21894_S106334	2022-01-02	0.169104527708587	52	2021	52/2021
2022-01-02	BA.1	ATTP_6-M3559298R0	Gde. St. Johann in der Haide ARA St. Johann i. d. H. 7/3393	CoV_21894_S106334	2022-01-02	0.830886639461551	52	2021	52/2021
2022-01-02	BA.1	ATTP_5-A1836862R161	ARA Saalachtal-Saalfelden	CoV_21884_S106307	2022-01-02	0.85877	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_5-A1700419R154	ARA Wallersee-Süd-Seekirchen	CoV_21883_S106295	2022-01-02	0.404592570174775	52	2021	52/2021
2022-01-02	BA.1	ATTP_5-A1700419R154	ARA Wallersee-Süd-Seekirchen	CoV_21883_S106295	2022-01-02	0.595397972308391	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_1-00000010	Kläranlage Eisenstadt	CoV_21831_S106326	2022-01-02	0.44449466294836	52	2021	52/2021
2022-01-02	BA.1	ATTP_5-A1700239R154	ARA Trumerseen	CoV_21895_S105962	2022-01-02	0.51092	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_21882_S105996	2022-01-02	0.37482	52	2021	52/2021
2022-01-02	BA.1	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl	CoV_21885_S106319	2022-01-02	0.74743	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_3-643	ARA AV Großraum Bruck an der Leitha - Neusiedl am See	CoV_21849_S105980	2022-01-02	0.533140952107829	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_5-A1700239R154	ARA Trumerseen	CoV_21895_S105962	2022-01-02	0.37597	52	2021	52/2021
2022-01-02	BA.1	ATTP_3-449	ARA AWV Wr. Neustadt-Süd	CoV_21843_S106292	2022-01-02	0.501936627934108	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_2-K1939137	WV Ossiacher See	CoV_21840_S105965	2022-01-02	0.29806	52	2021	52/2021
2022-01-02	BA.1	ATTP_2-K1939137	WV Ossiacher See	CoV_21840_S105965	2022-01-02	0.55025	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_2-K1931629	ARA Klagenfurt	CoV_21834_S105978	2022-01-02	0.30199	52	2021	52/2021_2
2022-01-02	BA.1	ATTP_2-K1931629	ARA Klagenfurt	CoV_21834_S105978	2022-01-02	0.65234	52	2021	52/2021_2
2022-01-02	B.1.617.2	ATTP_2-K1822227R0	Wasserverband Unteres Drautal	CoV_21841_S105977	2022-01-02	0.86961	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_2-K1702940R0	"Reinhalteverband """"Mittleres Lavanttal"""""	CoV_21837_S106313	2022-01-02	0.90542	52	2021	52/2021
2022-01-02	BA.1	ATTP_2-K1610676R0	Reinhalteverband für das Gebiet St. Veit/Glan	CoV_21839_S105953	2022-01-02	0.648607764704048	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_3-449	ARA AWV Wr. Neustadt-Süd	CoV_21843_S106292	2022-01-02	0.498054038919222	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_2-K1610676R0	Reinhalteverband für das Gebiet St. Veit/Glan	CoV_21839_S105953	2022-01-02	0.351384437842601	52	2021	52/2021
2022-01-02	BA.1	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)	CoV_21838_S106325	2022-01-02	0.174738670740108	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)	CoV_21838_S106325	2022-01-02	0.825251345334012	52	2021	52/2021
2022-01-02	BA.1	ATTP_1-00000145	Kläranlage RHV Neusiedlersee-Westufer	CoV_21886_S106331	2022-01-02	0.472665562800157	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_1-00000145	Kläranlage RHV Neusiedlersee-Westufer	CoV_21886_S106331	2022-01-02	0.527327566661399	52	2021	52/2021
2022-01-02	BA.1	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf	CoV_21830_S106314	2022-01-02	0.185241503549671	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf	CoV_21830_S106314	2022-01-02	0.8147488111265	52	2021	52/2021
2022-01-02	BA.1	ATTP_1-00000074	EMREG_BE_Wasserverband Wulkatal	CoV_21829_S106290	2022-01-02	0.488056347602772	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_1-00000074	EMREG_BE_Wasserverband Wulkatal	CoV_21829_S106290	2022-01-02	0.511934210774779	52	2021	52/2021
2022-01-02	BA.1	ATTP_1-00000057	Kläranlage AWV Rotenturm	CoV_21833_S105966	2022-01-02	0.668546310709076	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_1-00000057	Kläranlage AWV Rotenturm	CoV_21833_S105966	2022-01-02	0.331443899478203	52	2021	52/2021
2022-01-02	BA.1	ATTP_2-K1939997	ARA Stadt Villach	CoV_21835_S105990	2022-01-02	0.46518	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_2-K1939997	ARA Stadt Villach	CoV_21835_S105990	2022-01-02	0.43344	52	2021	52/2021
2022-01-02	B.1.617.2	Liechtenstein	Liechtenstein	CoV_21897_S105986	2022-01-02	0.64206	52	2021	52/2021
2022-01-02	BA.1	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_23303_S107941	2022-01-02	0.288205657015187	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_3-104	ARA GAV Amstetten	CoV_21848_S105968	2022-01-02	0.794120731904993	52	2021	52/2021
2022-01-02	BA.1	ATTP_3-11	ARA AWV Schwechat	CoV_21846_S106328	2022-01-02	0.76231175059952	52	2021	52/2021_2
2022-01-02	B.1.617.2	ATTP_3-29	ARA Baden	CoV_21851_S106291	2022-01-02	0.520879991889476	52	2021	52/2021
2022-01-02	BA.1	ATTP_3-29	ARA Baden	CoV_21851_S106291	2022-01-02	0.479110791605607	52	2021	52/2021
2022-01-02	BA.1	ATTP_3-104	ARA GAV Amstetten	CoV_21848_S105968	2022-01-02	0.205869733115936	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_3-34	ARA GV Abwasserbeseitigung Raum Bad Vöslau	CoV_21847_S105956	2022-01-02	0.48961	52	2021	52/2021_2
2022-01-02	B.1.617.2	ATTP_3-11	ARA AWV Schwechat	CoV_21846_S106328	2022-01-02	0.237678657074341	52	2021	52/2021_2
2022-01-02	B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_23303_S107941	2022-01-02	0.711785297549592	52	2021	52/2021
2022-01-02	BA.1	ATTP_3-34	ARA GV Abwasserbeseitigung Raum Bad Vöslau	CoV_21847_S105956	2022-01-02	0.44338	52	2021	52/2021_2
2022-01-02	B.1.617.2	ATTP_2-K1950736	Stadtgemeinde Ferlach	CoV_21887_S105959	2022-01-02	0.88287	52	2021	52/2021
2022-01-02	BA.1	ATTP_2-K1949374	WV Millstätter See	CoV_21836_S106301	2022-01-02	0.50236	52	2021	52/2021
2022-01-02	BA.1	ATTP_2-K1950736	Stadtgemeinde Ferlach	CoV_21887_S105959	2022-01-02	0.11218	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_3-448	ARA Piestingtaler AV	CoV_21850_S105992	2022-01-02	0.387386149137757	52	2021	52/2021
2022-01-02	B.1.617.2	ATTP_3-403	ARA Mödling	CoV_21844_S106304	2022-01-02	0.488297038064789	52	2021	52/2021_2
2022-01-02	BA.1	ATTP_3-448	ARA Piestingtaler AV	CoV_21850_S105992	2022-01-02	0.61260468781498	52	2021	52/2021
2022-01-02	BA.1	ATTP_3-403	ARA Mödling	CoV_21844_S106304	2022-01-02	0.511695421366954	52	2021	52/2021_2
2022-01-02	B.1.617.2	ATTP_2-K1949374	WV Millstätter See	CoV_21836_S106301	2022-01-02	0.47727	52	2021	52/2021
2022-01-04	BA.1	ATTP_3-34	ARA GV Abwasserbeseitigung Raum Bad Vöslau	CoV_23314_S107920	2022-01-04	0.52356	1	2022	1/2022_1
2022-01-04	B.1.617.2	ATTP_3-150	ARA Stockerau	CoV_22357_S106740	2022-01-04	0.425720821725442	1	2022	1/2022
2022-01-04	BA.1	ATTP_3-330	ARA GV Horn für Abwasserbeseitigung	CoV_22317_S106733	2022-01-04	0.14681575990431	1	2022	1/2022
2022-01-04	B.1.617.2	ATTP_3-330	ARA GV Horn für Abwasserbeseitigung	CoV_22317_S106733	2022-01-04	0.853175178513176	1	2022	1/2022
2022-01-04	BA.1	ATTP_3-32	ARA Klosterneuburg	CoV_21853_S106315	2022-01-04	0.99676	1	2022	1/2022
2022-01-04	BA.1	ATTP_3-3	ARA Melk	CoV_22321_S106781	2022-01-04	0.394061399094112	1	2022	1/2022
2022-01-04	B.1.617.2	ATTP_3-3	ARA Melk	CoV_22321_S106781	2022-01-04	0.605930975583718	1	2022	1/2022
2022-01-04	BA.1	ATTP_3-150	ARA Stockerau	CoV_22357_S106740	2022-01-04	0.574271628426687	1	2022	1/2022
2022-01-04	B.1.617.2	ATTP_3-34	ARA GV Abwasserbeseitigung Raum Bad Vöslau	CoV_23314_S107920	2022-01-04	0.39994	1	2022	1/2022_1
2022-01-04	B.1.617.2	ATTP_3-132	ARA AV Raum Korneuburg	CoV_22311_S106758	2022-01-04	0.303233504134372	1	2022	1/2022
2022-01-04	BA.1	ATTP_3-10	ARA Hollabrunn	CoV_22316_S106721	2022-01-04	0.340165259430238	1	2022	1/2022
2022-01-04	B.1.617.2	ATTP_3-108	ARA GAV Wieselburg	CoV_22320_S106769	2022-01-04	0.260268069163251	1	2022	1/2022
2022-01-04	BA.1	ATTP_3-108	ARA GAV Wieselburg	CoV_22320_S106769	2022-01-04	0.739723135916695	1	2022	1/2022
2022-01-04	BA.1	ATTP_3-104	ARA GAV Amstetten	CoV_22307_S106710	2022-01-04	0.306363435467289	1	2022	1/2022
2022-01-04	B.1.617.2	ATTP_3-104	ARA GAV Amstetten	CoV_22307_S106710	2022-01-04	0.693626956446545	1	2022	1/2022
2022-01-04	BA.1	ATTP_3-1022	ARA Guntramsdorf	CoV_21899_S106297	2022-01-04	0.56137629924082	1	2022	1/2022
2022-01-04	B.1.617.2	ATTP_3-1022	ARA Guntramsdorf	CoV_21899_S106297	2022-01-04	0.438617184190805	1	2022	1/2022
2022-01-04	B.1.617.2	ATTP_3-10	ARA Hollabrunn	CoV_22316_S106721	2022-01-04	0.659827221942362	1	2022	1/2022
2022-01-04	B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_23304_S107953	2022-01-04	0.43114	1	2022	1/2022_1
