sampleDate	variant	LocationID_coronA	LocationName_coronA	sample_id	sample_date	value	week	year	kw
2021-11-21	B.1.617.2	ATTP_4-40832001	Trattnachtal	CoV_20512_S103938	2021-11-21	0.96204	46	2021	46/2021
2021-11-21	B.1.617.2	ATTP_5-A1700239R154	ARA Trumerseen	CoV_20566_S103956	2021-11-21	0.99438	46	2021	46/2021
2021-11-21	B.1.617.2	ATTP_4-40922001	Oberes Kremstal	CoV_20518_S103915	2021-11-21	0.95054	46	2021	46/2021
2021-11-21	B.1.617.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_20537_S103976	2021-11-21	0.99367	46	2021	46/2021
2021-11-21	B.1.617.2	ATTP_4-41225001	Ried und Umgebung	CoV_20514_S103985	2021-11-21	0.99271	46	2021	46/2021
2021-11-21	B.1.617.2	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl	CoV_20540_S103927	2021-11-21	0.99557	46	2021	46/2021
2021-11-21	B.1.617.2	ATTP_4-41812001	Welser Heide	CoV_20510_S103916	2021-11-21	0.99508	46	2021	46/2021
2021-11-21	B.1.617.2	ATTP_4-41703001	Ager-West	CoV_20513_S103950	2021-11-21	0.99641	46	2021	46/2021
2021-11-21	B.1.617.2	ATTP_4-41303001	Aigen-Schlägl	CoV_20555_S104085	2021-11-21	0.9959	46	2021	46/2021
2021-11-21	B.1.617.2	ATTP_4-41603002	Bad Leonfelden	CoV_20553_S103978	2021-11-21	0.99529	46	2021	46/2021
2021-11-21	B.1.617.2	ATTP_4-41422001	Schärding und Umgebung	CoV_20521_S103949	2021-11-21	0.99256	46	2021	46/2021
2021-11-22	B.1.617.2	ATTP_7-7101301	Innsbruck	CoV_20978_S104539	2021-11-22	0.97539	47	2021	47/2021
2021-11-22	B.1.617.2	ATTP_7-7513103	Kufstein	CoV_20979_S104501	2021-11-22	0.97909	47	2021	47/2021
2021-11-23	B.1.617.2	ATTP_3-119	ARA GAV Raum Krems an der Donau	CoV_20894_S105728	2021-11-23	0.99311	47	2021	47/2021
2021-11-23	B.1.617.2	ATTP_3-3	ARA Melk	CoV_20911_S105560	2021-11-23	0.99171	47	2021	47/2021
2021-11-23	B.1.617.2	ATTP_3-108	ARA GAV Wieselburg	CoV_20910_S105723	2021-11-23	0.98423	47	2021	47/2021
2021-11-23	B.1.617.2	ATTP_3-430	ARA Tulln	CoV_20905_S104964	2021-11-23	0.94673	47	2021	47/2021
2021-11-23	B.1.617.2	ATTP_3-458	ARA Zwettl	CoV_20951_S104486	2021-11-23	0.99638	47	2021	47/2021
2021-11-23	B.1.617.2	ATTP_3-47	ARA AV An der Traisen	CoV_20891_S105747	2021-11-23	0.99313	47	2021	47/2021
2021-11-23	B.1.617.2	ATTP_3-52	ARA AV Anzbach-Laabental	CoV_20903_S105586	2021-11-23	0.9922	47	2021	47/2021
2021-11-23	B.1.617.2	ATTP_3-32	ARA Klosterneuburg	CoV_20500_S103922	2021-11-23	0.99675	47	2021	47/2021
2021-11-23	B.1.617.2	ATTP_3-55	ARA Wiental - Sammelkanal GmbH	CoV_20950_S105594	2021-11-23	0.9945	47	2021	47/2021
2021-11-23	B.1.617.2	ATTP_3-330	ARA GV Horn für Abwasserbeseitigung	CoV_20907_S105608	2021-11-23	0.97949	47	2021	47/2021
2021-11-23	B.1.617.2	ATTP_3-757	ARA AV Lainsitz	CoV_20904_S105599	2021-11-23	0.99323	47	2021	47/2021
2021-11-23	B.1.617.2	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp	CoV_20909_S105727	2021-11-23	0.99589	47	2021	47/2021
2021-11-23	B.1.617.2	ATTP_3-10	ARA Hollabrunn	CoV_20906_S105595	2021-11-23	0.9958	47	2021	47/2021
2021-11-23	B.1.617.2	ATTP_3-150	ARA Stockerau	CoV_20948_S105587	2021-11-23	0.99651	47	2021	47/2021
2021-11-23	B.1.617.2	ATTP_3-132	ARA AV Raum Korneuburg	CoV_20901_S105724	2021-11-23	0.96974	47	2021	47/2021
2021-11-24	B.1.617.2	ATTP_5-A1836862R161	ARA Saalachtal-Saalfelden	CoV_20941_S104983	2021-11-24	0.99349	47	2021	47/2021
2021-11-27	B.1.617.2	ATTP_3-104	ARA GAV Amstetten	CoV_20897_S104976	2021-11-27	0.99548	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_4-40832001	Trattnachtal	CoV_20914_S104478	2021-11-28	0.98436	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_4-41116001	Perg und Umgebung	CoV_20953_S104529	2021-11-28	0.91063	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_4-40831002	Aschachtal	CoV_20954_S105605	2021-11-28	0.97699	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_4-41225001	Ried und Umgebung	CoV_20916_S104587	2021-11-28	0.9946	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_4-41307001	Mühltal	CoV_20952_S104571	2021-11-28	0.99192	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_4-41422001	Schärding und Umgebung	CoV_20923_S104573	2021-11-28	0.98446	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_4-40922001	Oberes Kremstal	CoV_20920_S104502	2021-11-28	0.98638	47	2021	47/2021
2021-11-28	B.1.617.2	Liechtenstein	Liechtenstein	CoV_20965_S105065	2021-11-28	0.99533	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)	CoV_20887_S104591	2021-11-28	0.92136	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_20935_S104477	2021-11-28	0.99184	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_20932_S104533	2021-11-28	0.99392	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_8-Dornbirn	Dornbirn	CoV_20934_S104515	2021-11-28	0.99371	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_20936_S104498	2021-11-28	0.99575	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_7-7926110	Schwaz	CoV_20973_S104583	2021-11-28	0.97993	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_5-A2444685	ARA Zentralraum Lungau	CoV_20963_S105745	2021-11-28	0.97331	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen	CoV_20940_S104531	2021-11-28	0.98867	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_5-A1700419R154	ARA Wallersee-Süd-Seekirchen	CoV_20962_S104496	2021-11-28	0.99579	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_6-M3223510R0	AWV Grazerfeld ARA Wildon 10/1876	CoV_20925_S104559	2021-11-28	0.97485	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_20939_S104569	2021-11-28	0.9928	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_4-40703001	Wolfgangsee-Ischl	CoV_20917_S104545	2021-11-28	0.98682	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl	CoV_20942_S104555	2021-11-28	0.99405	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_4-41812001	Welser Heide	CoV_20912_S104558	2021-11-28	0.984	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_4-40702001	Hallstättersee	CoV_20922_S104492	2021-11-28	0.95133	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_1-00000145	Kläranlage RHV Neusiedlersee-Westufer	CoV_20943_S104517	2021-11-28	0.94832	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_4-40509001	Eferding	CoV_20919_S104473	2021-11-28	0.99389	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_4-40601002	Freistadt und Umgebung	CoV_20921_S104526	2021-11-28	0.97087	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf	CoV_20879_S104565	2021-11-28	0.97454	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_1-00000079	Kläranlage Glasing	CoV_20944_S104483	2021-11-28	0.98813	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_1-00000074	EMREG_BE_Wasserverband Wulkatal	CoV_20878_S104484	2021-11-28	0.9901	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_1-00000057	Kläranlage AWV Rotenturm	CoV_20882_S104505	2021-11-28	0.97012	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_1-00000050	Kläranlage Riedlingsdorf	CoV_20945_S104938	2021-11-28	0.98389	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_1-00000044	Kläranlage Oberpullendorf	CoV_20881_S104551	2021-11-28	0.9827	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_1-00000010	Kläranlage Eisenstadt	CoV_20880_S104589	2021-11-28	0.9944	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_2-K1610676R0	Reinhalteverband für das Gebiet St. Veit/Glan	CoV_20888_S104549	2021-11-28	0.9966	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_2-K1822227R0	Wasserverband Unteres Drautal	CoV_20890_S104469	2021-11-28	0.99225	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_2-K1931629	ARA Klagenfurt	CoV_20883_S104471	2021-11-28	0.99139	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_2-K1939137	WV Ossiacher See	CoV_20889_S104507	2021-11-28	0.98828	47	2021	47/2021
2021-11-28	B.1.617.2	Liechtenstein	Liechtenstein	CoV_20915_S104563	2021-11-28	0.99535	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_20946_S104500	2021-11-28	0.99533	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_2-K1939997	ARA Stadt Villach	CoV_20884_S104520	2021-11-28	0.99624	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_4-40404001	Braunau	CoV_20918_S104511	2021-11-28	0.99477	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_4-40201001	Steyr und Umgebung	CoV_20913_S104516	2021-11-28	0.97891	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_3-449	ARA AWV Wr. Neustadt-Süd	CoV_20892_S104560	2021-11-28	0.98925	47	2021	47/2021
2021-11-28	BA.1	ATTP_3-403	ARA Mödling	CoV_20893_S104514	2021-11-28	0.0349414043516976	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_3-643	ARA AV Großraum Bruck an der Leitha - Neusiedl am See	CoV_20898_S104585	2021-11-28	0.95447	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_3-34	ARA GV Abwasserbeseitigung Raum Bad Vöslau	CoV_20896_S104561	2021-11-28	0.9927	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_3-29	ARA Baden	CoV_20900_S104509	2021-11-28	0.98837	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_3-134	ARA GAV Marchfeld	CoV_20949_S105598	2021-11-28	0.95584	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_2-K1949430	Abwasserverband Karnische Region	CoV_20947_S104524	2021-11-28	0.99512	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_2-K1949374	WV Millstätter See	CoV_20885_S104482	2021-11-28	0.99238	47	2021	47/2021
2021-11-28	B.1.617.2	ATTP_3-403	ARA Mödling	CoV_20893_S104514	2021-11-28	0.965048778165132	47	2021	47/2021
2021-11-29	B.1.617.2	ATTP_6-M3453257R0	AWV Leibnitz-Wagna-Kaindorf ARA Wagna Leibnitz 10/1088	CoV_20929_S104528	2021-11-29	0.97117	48	2021	48/2021
2021-11-29	B.1.617.2	ATTP_6-M3255142R0	Stadtgemeinde Weiz ARA Weiz 17/547	CoV_20958_S104510	2021-11-29	0.94779	48	2021	48/2021
2021-11-29	B.1.617.2	ATTP_3-104	ARA GAV Amstetten	CoV_21234_S105028	2021-11-29	0.9966	48	2021	48/2021
2021-11-29	B.1.617.2	ATTP_6-M3358117R0	AWV Leibnitzerfeld Süd ARA Strass 10/1414	CoV_20931_S104575	2021-11-29	0.99511	48	2021	48/2021
2021-11-29	B.1.617.2	ATTP_6-M3400230R0	RHV Raum Hartberg ARA Hartberg 7/3721	CoV_20926_S104513	2021-11-29	0.99596	48	2021	48/2021
2021-11-29	B.1.617.2	ATTP_6-M3409760R0	RHV Leoben, Stadtgemeinde Leoben ARA Leoben 11/974	CoV_20928_S104504	2021-11-29	0.98776	48	2021	48/2021
2021-11-29	B.1.617.2	ATTP_6-M3456527R0	AWV Oberes Sulmtal ARA Hollenegg 3/1994	CoV_20961_S104945	2021-11-29	0.99719	48	2021	48/2021
2021-11-29	B.1.617.2	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_20924_S104535	2021-11-29	0.98383	48	2021	48/2021
2021-11-29	B.1.617.2	ATTP_6-M3631054R0	EMREG_BE_WV Gratkorn-Gratwein	CoV_20955_S104553	2021-11-29	0.98003	48	2021	48/2021
2021-11-29	B.1.617.2	ATTP_6-M3646738R0	WV Mürzverband ARA St. Marein/ Mürz III 2/669	CoV_20956_S104519	2021-11-29	0.99635	48	2021	48/2021
2021-11-29	B.1.617.2	ATTP_6-M3647058R0	WV Mürzverband, Gde. Kapfenberg ARA Kapfenberg Mürz IV 2/827	CoV_20927_S104479	2021-11-29	0.99631	48	2021	48/2021
2021-11-29	B.1.617.2	ATTP_6-M3699458R0	Stadtgemeinde Murau ARA Murau 14/528	CoV_20960_S104957	2021-11-29	0.99691	48	2021	48/2021
2021-11-29	B.1.617.2	ATTP_6-M3710856R0	AWV Feldbach-Mittleres Raabtal ARA Feldbach Raabau 4/435	CoV_20930_S104490	2021-11-29	0.96676	48	2021	48/2021
2021-11-29	B.1.617.2	ATTP_6-M3751070R0	Stadtgemeinde Judenburg / Stadtwerke Judenburg AG ARA Judenburg 8/710	CoV_20959_S104476	2021-11-29	0.99569	48	2021	48/2021
2021-11-29	B.1.617.2	ATTP_6-M4343579	ARA Köflach-Gradnerbachtal 16/1143	CoV_20957_S104481	2021-11-29	0.99672	48	2021	48/2021
2021-11-29	B.1.617.2	ATTP_7-7101301	Innsbruck	CoV_20981_S104491	2021-11-29	0.97552	48	2021	48/2021
2021-11-29	B.1.617.2	ATTP_7-7513103	Kufstein	CoV_20982_S104508	2021-11-29	0.97194	48	2021	48/2021
2021-11-30	B.1.617.2	ATTP_4-40509001	Eferding	CoV_21256_S104819	2021-11-30	0.99523	48	2021	48/2021
2021-11-30	B.1.617.2	ATTP_4-40601002	Freistadt und Umgebung	CoV_21258_S105029	2021-11-30	0.98477	48	2021	48/2021
2021-11-30	B.1.617.2	ATTP_4-40832001	Trattnachtal	CoV_21251_S105041	2021-11-30	0.99373	48	2021	48/2021
2021-11-30	B.1.617.2	ATTP_4-40922001	Oberes Kremstal	CoV_21257_S105033	2021-11-30	0.99546	48	2021	48/2021
2021-11-30	B.1.617.2	ATTP_4-41422001	Schärding und Umgebung	CoV_21260_S105007	2021-11-30	0.98231	48	2021	48/2021
2021-11-30	B.1.617.2	ATTP_4-41225001	Ried und Umgebung	CoV_21253_S104853	2021-11-30	0.99605	48	2021	48/2021
2021-11-30	B.1.617.2	ATTP_4-41303001	Aigen-Schlägl	CoV_21290_S105050	2021-11-30	0.99556	48	2021	48/2021
2021-11-30	B.1.617.2	ATTP_4-40404001	Braunau	CoV_21255_S104816	2021-11-30	0.99452	48	2021	48/2021
2021-11-30	B.1.617.2	ATTP_4-41703001	Ager-West	CoV_21252_S105008	2021-11-30	0.99114	48	2021	48/2021
2021-11-30	B.1.617.2	ATTP_4-41812001	Welser Heide	CoV_21249_S105034	2021-11-30	0.98059	48	2021	48/2021
2021-11-30	B.1.617.2	ATTP_4-41123001	Machland-Ost	CoV_21289_S105037	2021-11-30	0.99696	48	2021	48/2021
2021-11-30	B.1.617.2	ATTP_4-40201001	Steyr und Umgebung	CoV_21250_S105030	2021-11-30	0.97349	48	2021	48/2021
2021-11-30	B.1.617.2	ATTP_4-41603002	Bad Leonfelden	CoV_21288_S104831	2021-11-30	0.99686	48	2021	48/2021
2021-12-01	B.1.617.2	ATTP_5-A1836862R161	ARA Saalachtal-Saalfelden	CoV_21278_S104807	2021-12-01	0.99511	48	2021	48/2021
2021-12-01	B.1.617.2	ATTP_5-A1779244R157	EMREG_BE_Kläranlage Pfarrwerfen	CoV_21277_S104850	2021-12-01	0.97319	48	2021	48/2021
2021-12-02	B.1.617.2	ATTP_3-47	ARA AV An der Traisen	CoV_21228_S105003	2021-12-02	0.98138	48	2021	48/2021
2021-12-02	B.1.617.2	ATTP_3-10	ARA Hollabrunn	CoV_21243_S105056	2021-12-02	0.99697	48	2021	48/2021
2021-12-02	B.1.617.2	ATTP_3-108	ARA GAV Wieselburg	CoV_21247_S104815	2021-12-02	0.9915	48	2021	48/2021
2021-12-02	B.1.617.2	ATTP_3-458	ARA Zwettl	CoV_21281_S105038	2021-12-02	0.99705	48	2021	48/2021
2021-12-02	B.1.617.2	ATTP_3-1127	ARA Abwasserreinigung im Waldviertel GmbH	CoV_21286_S104808	2021-12-02	0.99634	48	2021	48/2021
2021-12-02	B.1.617.2	ATTP_3-119	ARA GAV Raum Krems an der Donau	CoV_21231_S104801	2021-12-02	0.9941	48	2021	48/2021
2021-12-02	B.1.617.2	ATTP_3-132	ARA AV Raum Korneuburg	CoV_21238_S104863	2021-12-02	0.93456	48	2021	48/2021
2021-12-02	B.1.617.2	ATTP_3-3	ARA Melk	CoV_21248_S104820	2021-12-02	0.99596	48	2021	48/2021
2021-12-02	B.1.617.2	ATTP_3-330	ARA GV Horn für Abwasserbeseitigung	CoV_21244_S105001	2021-12-02	0.99657	48	2021	48/2021
2021-12-02	B.1.617.2	ATTP_3-150	ARA Stockerau	CoV_21280_S104832	2021-12-02	0.99696	48	2021	48/2021
2021-12-02	B.1.617.2	ATTP_3-424	ARA GAV Kleines Erlauftal	CoV_21287_S104812	2021-12-02	0.99663	48	2021	48/2021
2021-12-02	B.1.617.2	ATTP_3-430	ARA Tulln	CoV_21242_S105027	2021-12-02	0.98029	48	2021	48/2021
2021-12-02	B.1.617.2	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp	CoV_21246_S104858	2021-12-02	0.99727	48	2021	48/2021
2021-12-02	B.1.617.2	ATTP_3-52	ARA AV Anzbach-Laabental	CoV_21240_S104821	2021-12-02	0.98782	48	2021	48/2021
2021-12-02	B.1.617.2	ATTP_3-757	ARA AV Lainsitz	CoV_21241_S104825	2021-12-02	0.99689	48	2021	48/2021
2021-12-04	B.1.617.2	ATTP_8-Dornbirn	Dornbirn	CoV_21271_S104814	2021-12-04	0.99277	48	2021	48/2021
2021-12-04	B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_21272_S104817	2021-12-04	0.99271	48	2021	48/2021
2021-12-04	B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_21273_S105035	2021-12-04	0.98894	48	2021	48/2021
2021-12-04	B.1.617.2	ATTP_8-Ludesch	Ludesch	CoV_21274_S105031	2021-12-04	0.9823	48	2021	48/2021
2021-12-04	B.1.617.2	ATTP_8-Meiningen	Meiningen	CoV_21270_S104859	2021-12-04	0.9946	48	2021	48/2021
2021-12-04	B.1.617.2	ATTP_8-Hofsteig	EMREG_BE_Wasserverband Hofsteig	CoV_21269_S104855	2021-12-04	0.99383	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_2-K1610676R0	Reinhalteverband für das Gebiet St. Veit/Glan	CoV_21225_S104827	2021-12-05	0.99649	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)	CoV_21224_S104823	2021-12-05	0.954	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf	CoV_21216_S104803	2021-12-05	0.95278	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_1-00000057	Kläranlage AWV Rotenturm	CoV_21219_S105026	2021-12-05	0.99432	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_21303_S104810	2021-12-05	0.99561	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_1-00000044	Kläranlage Oberpullendorf	CoV_21218_S104828	2021-12-05	0.99318	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_1-00000010	Kläranlage Eisenstadt	CoV_21217_S104824	2021-12-05	0.99454	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_2-K1702940R0	"Reinhalteverband """"Mittleres Lavanttal"""""	CoV_21223_S104804	2021-12-05	0.98615	48	2021	48/2021
2021-12-05	B.1.617.2	Liechtenstein	Liechtenstein	CoV_21302_S104806	2021-12-05	0.9948	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_2-K1822227R0	Wasserverband Unteres Drautal	CoV_21227_S105054	2021-12-05	0.99551	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_1-00000074	EMREG_BE_Wasserverband Wulkatal	CoV_21215_S104841	2021-12-05	0.99532	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_2-K1931629	ARA Klagenfurt	CoV_21220_S105053	2021-12-05	0.99196	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_6-M3559298R0	Gde. St. Johann in der Haide ARA St. Johann i. d. H. 7/3393	CoV_21300_S104994	2021-12-05	0.99566	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_3-643	ARA AV Großraum Bruck an der Leitha - Neusiedl am See	CoV_21235_S105055	2021-12-05	0.95291	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_3-77	ARA Gänserndorf	CoV_21285_S104849	2021-12-05	0.96853	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_3-449	ARA AWV Wr. Neustadt-Süd	CoV_21229_S104843	2021-12-05	0.99395	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_3-448	ARA Piestingtaler AV	CoV_21236_S105002	2021-12-05	0.99652	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_4-40702001	Hallstättersee	CoV_21259_S105042	2021-12-05	0.98099	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_3-403	ARA Mödling	CoV_21230_S104864	2021-12-05	0.97585	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_3-34	ARA GV Abwasserbeseitigung Raum Bad Vöslau	CoV_21233_S104826	2021-12-05	0.99029	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_4-40703001	Wolfgangsee-Ischl	CoV_21254_S104857	2021-12-05	0.97249	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_3-11	ARA AWV Schwechat	CoV_21232_S104822	2021-12-05	0.99293	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_5-A1651310R143	ARA Tennengau-Süd-Kuchl	CoV_21279_S104811	2021-12-05	0.98913	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_5-A1699622R154	EMREG_BE_Siggerwiesen_2	CoV_21276_S105005	2021-12-05	0.98726	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_6-M3223510R0	AWV Grazerfeld ARA Wildon 10/1876	CoV_21262_S104860	2021-12-05	0.96779	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_2-K1950736	Stadtgemeinde Ferlach	CoV_21284_S104996	2021-12-05	0.97913	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_2-K1949374	WV Millstätter See	CoV_21222_S104861	2021-12-05	0.9952	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_2-K1939997	ARA Stadt Villach	CoV_21221_S105004	2021-12-05	0.99631	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_3-29	ARA Baden	CoV_21237_S104844	2021-12-05	0.97447	48	2021	48/2021
2021-12-05	B.1.617.2	ATTP_2-K1939137	WV Ossiacher See	CoV_21226_S105025	2021-12-05	0.99473	48	2021	48/2021
2021-12-06	B.1.617.2	ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	CoV_21261_S104856	2021-12-06	0.9895	49	2021	49/2021
2021-12-06	B.1.617.2	ATTP_6-M3631054R0	EMREG_BE_WV Gratkorn-Gratwein	CoV_21282_S105049	2021-12-06	0.98184	49	2021	49/2021
2021-12-06	B.1.617.2	ATTP_6-M3647058R0	WV Mürzverband, Gde. Kapfenberg ARA Kapfenberg Mürz IV 2/827	CoV_21264_S104818	2021-12-06	0.99705	49	2021	49/2021
2021-12-06	B.1.617.2	ATTP_6-M3690570R0	RHV Voitsberg ARA Voitsberg 16/1020	CoV_21291_S105046	2021-12-06	0.99654	49	2021	49/2021
2021-12-06	B.1.617.2	ATTP_6-M3750941R0	Stadtgemeinde Weiz, ARA Krottendorf-Preding 17/2763	CoV_21297_S105040	2021-12-06	0.86232	49	2021	49/2021
2021-12-06	B.1.617.2	ATTP_6-M3740483R0	Marktgemeinde St. Ruprecht an der Raab ARA St. Ruprecht an der Raab 17/2718	CoV_21295_S104809	2021-12-06	0.90617	49	2021	49/2021
2021-12-06	B.1.617.2	ATTP_6-M3474261R0	Marktgemeinde Obdach ARA Obdach 8/704	CoV_21298_S105051	2021-12-06	0.99618	49	2021	49/2021
2021-12-06	B.1.617.2	ATTP_6-M3751070R0	Stadtgemeinde Judenburg / Stadtwerke Judenburg AG ARA Judenburg 8/710	CoV_21283_S105045	2021-12-06	0.99575	49	2021	49/2021
2021-12-06	B.1.617.2	ATTP_7-7926110	Schwaz	CoV_21310_S104989	2021-12-06	0.95255	49	2021	49/2021
2021-12-06	B.1.617.2	ATTP_7-7926110	Schwaz	CoV_21307_S105048	2021-12-06	0.95495	49	2021	49/2021
2021-12-06	B.1.617.2	ATTP_6-M3710856R0	AWV Feldbach-Mittleres Raabtal ARA Feldbach Raabau 4/435	CoV_21267_S105043	2021-12-06	0.94885	49	2021	49/2021
2021-12-06	B.1.617.2	ATTP_6-M3453257R0	AWV Leibnitz-Wagna-Kaindorf ARA Wagna Leibnitz 10/1088	CoV_21266_S105032	2021-12-06	0.98984	49	2021	49/2021
2021-12-06	B.1.617.2	ATTP_6-M3283441R0	ARA Sebersdorf 7/3700	CoV_21294_S104805	2021-12-06	0.99651	49	2021	49/2021
2021-12-06	B.1.617.2	ATTP_6-M3409760R0	RHV Leoben, Stadtgemeinde Leoben ARA Leoben 11/974	CoV_21265_S105036	2021-12-06	0.96395	49	2021	49/2021
2021-12-06	B.1.617.2	ATTP_6-M3400230R0	RHV Raum Hartberg ARA Hartberg 7/3721	CoV_21263_S104813	2021-12-06	0.99675	49	2021	49/2021
2021-12-06	B.1.617.2	ATTP_6-M3358117R0	AWV Leibnitzerfeld Süd ARA Strass 10/1414	CoV_21268_S105006	2021-12-06	0.9852	49	2021	49/2021
2021-12-06	B.1.617.2	ATTP_6-M3231297R0	Marktgemeinde Gnas ARA Gnas 4/1346	CoV_21296_S104830	2021-12-06	0.99123	49	2021	49/2021
2021-12-06	B.1.617.2	ATTP_6-M3228013R0	Gemeinde Ardning ARA Ardning  12/1868	CoV_21299_S105047	2021-12-06	0.9968	49	2021	49/2021
2021-12-06	B.1.617.2	ATTP_6-M3444791R0	AWV Laßnitz-Wildbach-Gamsbach ARA Frauental 3/1303	CoV_21292_S104995	2021-12-06	0.99644	49	2021	49/2021
